Record_ID,Date,Year,Month,Month_Name,Quarter,Year_Month,Source,Source_URL,Country,Latitude,Longitude,Themes,Theme_Count,Number_of_Themes,Misinfo_Flag,Tone_Overall,Tone_Positive,Tone_Negative,Tone_Polarity,Tone_Activity,Tone_SelfGroup,Context_Category,Tone_Category
GDELT-SYNTHETIC-20231027-00161,2023-10-27,2023,10,October,Q4,2023-10,Al Jazeera,https://www.aljazeera.com/news/2023/10/27/government-warns-of-political-related-fake-news,China,35.86,104.19,SOC_POINTSOFINTEREST; VACCINE_MISINFORMATION; CYBER_ATTACK; WB_HEALTH,4,4,1,-1.15,1.48,2.2,3.68,6.61,2.07,WOUND;3;1;China;35.86;104.19,Negative
GDELT-SYNTHETIC-20231027-00199,2023-10-27,2023,10,October,Q4,2023-10,BBC News,https://www.bbc.com/news/2023/10/27/vaccine-disinformation-campaign-traced-to-foreign-actors,United Kingdom,55.37,-3.43,CRISISLEX_CRISISLEXREC; TAX_FNCACT_JOURNALIST; WB_HEALTH; INFORMATION_OPERATIONS; PROPAGANDA,5,5,1,-2.98,0.04,3.86,3.9,5.95,1.5,CRISISLEX_C07;44;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20231029-00177,2023-10-29,2023,10,October,Q4,2023-10,The Guardian,https://www.theguardian.com/news/2023/10/29/journalists-targeted-amid-economic-misinformation-wave,Brazil,-14.23,-51.92,CLIMATE_DENIAL; SOC_POINTSOFINTEREST; ECON_BANKRUPTCY; INFORMATION_OPERATIONS,4,4,1,2.82,1.47,3.58,5.05,11.13,3.18,CRISISLEX_C07;16;1;Brazil;-14.23;-51.92,Positive
GDELT-SYNTHETIC-20231101-00016,2023-11-01,2023,11,November,Q4,2023-11,France 24,https://www.france24.com/news/2023/11/01/experts-debunk-false-security-narratives-online,India,20.59,78.96,WB_HEALTH; TAX_FNCACT_POLITICIAN; DISINFORMATION,3,3,1,-1.45,2.09,2.3,4.39,8.28,0.51,WOUND;12;1;India;20.59;78.96,Negative
GDELT-SYNTHETIC-20231101-00152,2023-11-01,2023,11,November,Q4,2023-11,Deutsche Welle,https://www.dw.com/news/2023/11/01/fact-check-claims-about-climate-go-viral-on-social-media,Mexico,23.63,-102.55,CRISISLEX_CRISISLEXREC; VACCINE_MISINFORMATION,2,2,1,3.08,2.49,4.17,6.66,5.42,3.2,PROTEST;20;1;Mexico;23.63;-102.55,Positive
GDELT-SYNTHETIC-20231101-00192,2023-11-01,2023,11,November,Q4,2023-11,Deutsche Welle,https://www.dw.com/news/2023/11/01/covid-disinformation-campaign-traced-to-foreign-actors,France,46.22,2.21,ECON_BANKRUPTCY; PROPAGANDA; CYBER_ATTACK,3,3,1,-0.71,2.34,1.94,4.28,9.71,2.95,ARREST;48;1;France;46.22;2.21,Neutral
GDELT-SYNTHETIC-20231101-00272,2023-11-01,2023,11,November,Q4,2023-11,Reuters,https://www.reuters.com/news/2023/11/01/journalists-targeted-amid-climate-misinformation-wave,India,20.59,78.96,ELECTION; VACCINE_MISINFORMATION; TAX_FNCACT_JOURNALIST; CONSPIRACY,4,4,1,-9.98,1.45,11.18,12.63,3.56,2.68,KILL;24;1;India;20.59;78.96,Negative
GDELT-SYNTHETIC-20231104-00366,2023-11-04,2023,11,November,Q4,2023-11,BBC News,https://www.bbc.com/news/2023/11/04/experts-debunk-false-security-narratives-online,Nigeria,9.08,8.67,VACCINE_MISINFORMATION; INFORMATION_OPERATIONS; CRISISLEX_T10_URGENCY; MEDIA_MANIPULATION; TAX_FNCACT_POLITICIAN,5,5,1,-2.4,0.91,4.11,5.02,7.7,2.52,ARREST;42;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20231105-00207,2023-11-05,2023,11,November,Q4,2023-11,France 24,https://www.france24.com/news/2023/11/05/government-warns-of-security-related-fake-news,Russia,61.52,105.31,ELECTION; ELECTION_FRAUD,2,2,1,-4.14,0.33,5.34,5.67,9.94,2.02,CRISISLEX_C07;34;1;Russia;61.52;105.31,Negative
GDELT-SYNTHETIC-20231110-00298,2023-11-10,2023,11,November,Q4,2023-11,BBC News,https://www.bbc.com/news/2023/11/10/government-warns-of-security-related-fake-news,Philippines,12.87,121.77,CRISISLEX_T10_URGENCY; VACCINE_MISINFORMATION; CYBER_ATTACK; ELECTION_FRAUD,4,4,1,-1.17,0.58,1.29,1.87,3.42,3.76,PROTEST;15;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20231111-00331,2023-11-11,2023,11,November,Q4,2023-11,Al Jazeera,https://www.aljazeera.com/news/2023/11/11/report-finds-surge-in-security-conspiracy-theories,South Africa,-30.55,22.93,SOC_POINTSOFINTEREST; VACCINE_MISINFORMATION; TAX_FNCACT_JOURNALIST; PROPAGANDA,4,4,1,-2.05,2.33,3.15,5.48,6.94,2.84,CRISISLEX_C07;41;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20231111-00285,2023-11-11,2023,11,November,Q4,2023-11,Al Jazeera,https://www.aljazeera.com/news/2023/11/11/security-disinformation-campaign-traced-to-foreign-actors,South Africa,-30.55,22.93,SOC_POINTSOFINTEREST; VACCINE_MISINFORMATION; TAX_FNCACT_JOURNALIST; INFORMATION_OPERATIONS,4,4,1,-2.15,3.07,2.97,6.04,5.48,1.46,CRISISLEX_C07;40;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20231116-00048,2023-11-16,2023,11,November,Q4,2023-11,Associated Press,https://www.apnews.com/news/2023/11/16/government-warns-of-economic-related-fake-news,South Africa,-30.55,22.93,SOC_POINTSOFINTEREST; CRISISLEX_T10_URGENCY; DISINFORMATION,3,3,1,-1.92,0.03,3.01,3.04,6.01,3.35,KILL;39;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20231119-00022,2023-11-19,2023,11,November,Q4,2023-11,France 24,https://www.france24.com/news/2023/11/19/experts-debunk-false-economic-narratives-online,China,35.86,104.19,CONSPIRACY; WB_HEALTH; SOC_POINTSOFINTEREST; FAKE_NEWS,4,4,1,-2.49,3.89,3.58,7.47,8.77,2.43,KILL;5;1;China;35.86;104.19,Negative
GDELT-SYNTHETIC-20231120-00156,2023-11-20,2023,11,November,Q4,2023-11,Deutsche Welle,https://www.dw.com/news/2023/11/20/fact-check-claims-about-economic-go-viral-on-social-media,South Africa,-30.55,22.93,ELECTION_FRAUD; TAX_FNCACT_POLITICIAN; TAX_FNCACT_JOURNALIST,3,3,1,-7.43,1.27,8.31,9.58,7.78,3.12,CRISISLEX_C07;38;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20231121-00327,2023-11-21,2023,11,November,Q4,2023-11,The Guardian,https://www.theguardian.com/news/2023/11/21/misleading-covid-stories-spread-across-platforms,Indonesia,-0.78,113.92,FAKE_NEWS; SOC_POINTSOFINTEREST; CRISISLEX_T10_URGENCY; PROPAGANDA; MEDIA_MANIPULATION,5,5,1,-2.29,1.15,2.97,4.12,11.09,2.17,ARREST;22;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20231121-00135,2023-11-21,2023,11,November,Q4,2023-11,Reuters,https://www.reuters.com/news/2023/11/21/vaccine-disinformation-campaign-traced-to-foreign-actors,Pakistan,30.37,69.34,PROPAGANDA; CYBER_ATTACK; TAX_FNCACT_POLITICIAN; GOV_GOVERNMENT_GENERAL; CONSPIRACY,5,5,1,-0.38,0.07,1.21,1.28,6.89,1.09,PROTEST;37;1;Pakistan;30.37;69.34,Neutral
GDELT-SYNTHETIC-20231123-00394,2023-11-23,2023,11,November,Q4,2023-11,Reuters,https://www.reuters.com/news/2023/11/23/social-media-flags-political-posts-as-misinformation,India,20.59,78.96,CRISISLEX_CRISISLEXREC; MEDIA_MANIPULATION; FAKE_NEWS,3,3,1,-3.28,1.8,4.2,6.0,7.42,3.63,KILL;13;1;India;20.59;78.96,Negative
GDELT-SYNTHETIC-20231124-00320,2023-11-24,2023,11,November,Q4,2023-11,France 24,https://www.france24.com/news/2023/11/24/experts-debunk-false-security-narratives-online,Indonesia,-0.78,113.92,VACCINE_MISINFORMATION; ECON_BANKRUPTCY; CONSPIRACY; CYBER_ATTACK,4,4,1,-6.02,2.62,8.05,10.67,8.06,1.77,CRISISLEX_C07;18;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20231124-00195,2023-11-24,2023,11,November,Q4,2023-11,Associated Press,https://www.apnews.com/news/2023/11/24/social-media-flags-health-posts-as-misinformation,Indonesia,-0.78,113.92,CRISISLEX_CRISISLEXREC; SOC_POINTSOFINTEREST; GOV_GOVERNMENT_GENERAL; PROPAGANDA,4,4,1,-3.18,1.32,4.6,5.92,6.04,2.05,KILL;30;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20231125-00454,2023-11-25,2023,11,November,Q4,2023-11,France 24,https://www.france24.com/news/2023/11/25/government-warns-of-health-related-fake-news,Nigeria,9.08,8.67,GOV_GOVERNMENT_GENERAL; TAX_FNCACT_JOURNALIST; CYBER_ATTACK; DISINFORMATION; INFORMATION_OPERATIONS,5,5,1,-0.52,0.22,1.68,1.9,6.49,2.42,WOUND;24;1;Nigeria;9.08;8.67,Neutral
GDELT-SYNTHETIC-20231126-00427,2023-11-26,2023,11,November,Q4,2023-11,Associated Press,https://www.apnews.com/news/2023/11/26/misleading-political-stories-spread-across-platforms,South Africa,-30.55,22.93,ECON_BANKRUPTCY; CRISISLEX_T10_URGENCY; CLIMATE_DENIAL; TAX_FNCACT_JOURNALIST,4,4,1,-2.4,2.02,3.74,5.76,9.78,2.15,PROTEST;18;1;South Africa;-30.55;22.93,Negative
GDELT-SYNTHETIC-20231126-00387,2023-11-26,2023,11,November,Q4,2023-11,Al Jazeera,https://www.aljazeera.com/news/2023/11/26/report-finds-surge-in-political-conspiracy-theories,Ethiopia,9.14,40.48,VACCINE_MISINFORMATION; INFORMATION_OPERATIONS; WB_HEALTH; DISINFORMATION,4,4,1,-6.57,2.5,7.34,9.84,7.68,5.14,CRISISLEX_C07;11;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20231127-00182,2023-11-27,2023,11,November,Q4,2023-11,The Guardian,https://www.theguardian.com/news/2023/11/27/misleading-covid-stories-spread-across-platforms,Egypt,26.82,30.8,CONSPIRACY; WB_HEALTH; SOC_POINTSOFINTEREST,3,3,1,-3.38,0.64,4.75,5.39,9.94,4.66,ARREST;23;1;Egypt;26.82;30.8,Negative
GDELT-SYNTHETIC-20231129-00340,2023-11-29,2023,11,November,Q4,2023-11,Al Jazeera,https://www.aljazeera.com/news/2023/11/29/government-warns-of-climate-related-fake-news,South Africa,-30.55,22.93,CONSPIRACY; WB_HEALTH; TAX_FNCACT_JOURNALIST; GOV_GOVERNMENT_GENERAL,4,4,1,1.35,1.0,2.01,3.01,9.54,2.68,PROTEST;43;1;South Africa;-30.55;22.93,Positive
GDELT-SYNTHETIC-20231201-00006,2023-12-01,2023,12,December,Q4,2023-12,France 24,https://www.france24.com/news/2023/12/01/election-disinformation-campaign-traced-to-foreign-actors,Nigeria,9.08,8.67,ELECTION_FRAUD; CRISISLEX_T10_URGENCY; CRISISLEX_CRISISLEXREC; VACCINE_MISINFORMATION; SOC_POINTSOFINTEREST; INFORMATION_OPERATIONS,6,6,1,-3.22,0.85,4.41,5.26,6.2,2.21,PROTEST;21;1;Nigeria;9.08;8.67,Negative
GDELT-SYNTHETIC-20231203-00401,2023-12-03,2023,12,December,Q4,2023-12,Deutsche Welle,https://www.dw.com/news/2023/12/03/experts-debunk-false-vaccine-narratives-online,Philippines,12.87,121.77,TAX_FNCACT_POLITICIAN; CYBER_ATTACK; WB_HEALTH; CONSPIRACY,4,4,1,-5.19,1.86,5.79,7.65,7.08,0.61,WOUND;35;1;Philippines;12.87;121.77,Negative
GDELT-SYNTHETIC-20231204-00147,2023-12-04,2023,12,December,Q4,2023-12,The Guardian,https://www.theguardian.com/news/2023/12/04/government-warns-of-security-related-fake-news,China,35.86,104.19,INFORMATION_OPERATIONS; PROPAGANDA; TAX_FNCACT_POLITICIAN; DISINFORMATION,4,4,1,-3.01,1.02,4.21,5.23,2.89,3.53,WOUND;45;1;China;35.86;104.19,Negative
GDELT-SYNTHETIC-20231204-00305,2023-12-04,2023,12,December,Q4,2023-12,Al Jazeera,https://www.aljazeera.com/news/2023/12/04/journalists-targeted-amid-vaccine-misinformation-wave,Ukraine,48.37,31.16,CRISISLEX_T10_URGENCY; MEDIA_MANIPULATION; WB_HEALTH; CRISISLEX_CRISISLEXREC; INFORMATION_OPERATIONS; FAKE_NEWS,6,6,1,-0.45,2.58,1.34,3.92,5.12,2.13,CRISISLEX_C07;39;1;Ukraine;48.37;31.16,Neutral
GDELT-SYNTHETIC-20231207-00057,2023-12-07,2023,12,December,Q4,2023-12,The Guardian,https://www.theguardian.com/news/2023/12/07/covid-disinformation-campaign-traced-to-foreign-actors,Indonesia,-0.78,113.92,INFORMATION_OPERATIONS; PROPAGANDA; WB_MEDIA,3,3,1,-3.22,2.66,5.01,7.67,4.29,4.63,KILL;41;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20231207-00423,2023-12-07,2023,12,December,Q4,2023-12,Al Jazeera,https://www.aljazeera.com/news/2023/12/07/report-finds-surge-in-security-conspiracy-theories,Indonesia,-0.78,113.92,ELECTION; CRISISLEX_T10_URGENCY; CYBER_ATTACK; TAX_FNCACT_POLITICIAN,4,4,1,-4.86,1.84,5.88,7.72,4.99,3.24,PROTEST;35;1;Indonesia;-0.78;113.92,Negative
GDELT-SYNTHETIC-20231208-00352,2023-12-08,2023,12,December,Q4,2023-12,Deutsche Welle,https://www.dw.com/news/2023/12/08/social-media-flags-climate-posts-as-misinformation,Kenya,-0.02,37.9,ELECTION; VACCINE_MISINFORMATION; SOC_POINTSOFINTEREST; FAKE_NEWS; ECON_BANKRUPTCY; ELECTION_FRAUD,6,6,1,-0.07,1.86,1.55,3.41,12.84,3.81,KILL;6;1;Kenya;-0.02;37.9,Neutral
GDELT-SYNTHETIC-20231209-00045,2023-12-09,2023,12,December,Q4,2023-12,Deutsche Welle,https://www.dw.com/news/2023/12/09/misleading-political-stories-spread-across-platforms,France,46.22,2.21,PROPAGANDA; GOV_GOVERNMENT_GENERAL; ELECTION; WB_HEALTH,4,4,1,2.29,0.13,3.63,3.76,3.16,2.03,CRISISLEX_C07;42;1;France;46.22;2.21,Positive
GDELT-SYNTHETIC-20231210-00180,2023-12-10,2023,12,December,Q4,2023-12,Associated Press,https://www.apnews.com/news/2023/12/10/experts-debunk-false-political-narratives-online,Ethiopia,9.14,40.48,GOV_GOVERNMENT_GENERAL; WB_HEALTH; VACCINE_MISINFORMATION,3,3,1,-1.88,1.83,2.95,4.78,11.62,1.68,CRISISLEX_C07;3;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20231211-00179,2023-12-11,2023,12,December,Q4,2023-12,Reuters,https://www.reuters.com/news/2023/12/11/report-finds-surge-in-security-conspiracy-theories,Pakistan,30.37,69.34,INFORMATION_OPERATIONS; PROPAGANDA; ELECTION_FRAUD; CRISISLEX_T10_URGENCY; WB_MEDIA,5,5,1,-1.45,2.51,2.98,5.49,11.51,3.88,CRISISLEX_C07;33;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20231215-00218,2023-12-15,2023,12,December,Q4,2023-12,The Guardian,https://www.theguardian.com/news/2023/12/15/social-media-flags-election-posts-as-misinformation,United Kingdom,55.37,-3.43,ELECTION_FRAUD; TAX_FNCACT_POLITICIAN; WB_HEALTH,3,3,1,-2.42,3.03,3.54,6.57,7.22,2.3,KILL;12;1;United Kingdom;55.37;-3.43,Negative
GDELT-SYNTHETIC-20231219-00494,2023-12-19,2023,12,December,Q4,2023-12,Al Jazeera,https://www.aljazeera.com/news/2023/12/19/social-media-flags-climate-posts-as-misinformation,India,20.59,78.96,CRISISLEX_CRISISLEXREC; CYBER_ATTACK; MEDIA_MANIPULATION; CONSPIRACY,4,4,1,-1.28,1.24,2.3,3.54,10.05,2.29,ARREST;11;1;India;20.59;78.96,Negative
GDELT-SYNTHETIC-20231219-00136,2023-12-19,2023,12,December,Q4,2023-12,Reuters,https://www.reuters.com/news/2023/12/19/journalists-targeted-amid-health-misinformation-wave,Germany,51.16,10.45,CRISISLEX_T10_URGENCY; DISINFORMATION; CRISISLEX_CRISISLEXREC,3,3,1,-5.44,0.89,7.32,8.21,10.81,3.77,PROTEST;46;1;Germany;51.16;10.45,Negative
GDELT-SYNTHETIC-20231220-00499,2023-12-20,2023,12,December,Q4,2023-12,Deutsche Welle,https://www.dw.com/news/2023/12/20/experts-debunk-false-political-narratives-online,Russia,61.52,105.31,CRISISLEX_CRISISLEXREC; WB_MEDIA; CLIMATE_DENIAL,3,3,1,-3.53,1.31,4.28,5.59,12.33,1.24,CRISISLEX_C07;8;1;Russia;61.52;105.31,Negative
GDELT-SYNTHETIC-20231220-00049,2023-12-20,2023,12,December,Q4,2023-12,Al Jazeera,https://www.aljazeera.com/news/2023/12/20/journalists-targeted-amid-security-misinformation-wave,Ethiopia,9.14,40.48,WB_HEALTH; INFORMATION_OPERATIONS; TAX_FNCACT_POLITICIAN; CRISISLEX_CRISISLEXREC,4,4,1,-5.48,1.89,6.73,8.62,10.6,1.3,WOUND;2;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20231223-00247,2023-12-23,2023,12,December,Q4,2023-12,BBC News,https://www.bbc.com/news/2023/12/23/experts-debunk-false-security-narratives-online,Kenya,-0.02,37.9,VACCINE_MISINFORMATION; WB_HEALTH; ELECTION; MEDIA_MANIPULATION,4,4,1,-4.89,0.63,5.85,6.48,15.74,1.7,WOUND;38;1;Kenya;-0.02;37.9,Negative
GDELT-SYNTHETIC-20231224-00065,2023-12-24,2023,12,December,Q4,2023-12,Al Jazeera,https://www.aljazeera.com/news/2023/12/24/social-media-flags-covid-posts-as-misinformation,Pakistan,30.37,69.34,CYBER_ATTACK; TAX_FNCACT_JOURNALIST; INFORMATION_OPERATIONS; CRISISLEX_T10_URGENCY,4,4,1,-3.26,2.6,3.85,6.45,14.28,1.49,WOUND;22;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20231226-00014,2023-12-26,2023,12,December,Q4,2023-12,France 24,https://www.france24.com/news/2023/12/26/social-media-flags-climate-posts-as-misinformation,United Kingdom,55.37,-3.43,ECON_BANKRUPTCY; CONSPIRACY,2,2,1,-0.11,1.93,1.61,3.54,9.08,1.85,WOUND;14;1;United Kingdom;55.37;-3.43,Neutral
GDELT-SYNTHETIC-20231226-00376,2023-12-26,2023,12,December,Q4,2023-12,Associated Press,https://www.apnews.com/news/2023/12/26/experts-debunk-false-vaccine-narratives-online,Egypt,26.82,30.8,CLIMATE_DENIAL; MEDIA_MANIPULATION; ELECTION; VACCINE_MISINFORMATION,4,4,1,-0.01,1.44,0.91,2.35,2.95,1.69,ARREST;50;1;Egypt;26.82;30.8,Neutral
GDELT-SYNTHETIC-20231228-00246,2023-12-28,2023,12,December,Q4,2023-12,The Guardian,https://www.theguardian.com/news/2023/12/28/journalists-targeted-amid-election-misinformation-wave,Ghana,7.94,-1.02,TAX_FNCACT_POLITICIAN; CRISISLEX_T10_URGENCY; CLIMATE_DENIAL; ELECTION,4,4,1,-3.82,2.04,4.75,6.79,10.89,4.71,PROTEST;24;1;Ghana;7.94;-1.02,Negative
GDELT-SYNTHETIC-20231228-00064,2023-12-28,2023,12,December,Q4,2023-12,BBC News,https://www.bbc.com/news/2023/12/28/journalists-targeted-amid-vaccine-misinformation-wave,China,35.86,104.19,FAKE_NEWS; TAX_FNCACT_POLITICIAN; MEDIA_MANIPULATION; VACCINE_MISINFORMATION,4,4,1,-3.45,2.68,4.29,6.97,8.97,2.37,KILL;33;1;China;35.86;104.19,Negative
GDELT-SYNTHETIC-20231229-00184,2023-12-29,2023,12,December,Q4,2023-12,Reuters,https://www.reuters.com/news/2023/12/29/security-disinformation-campaign-traced-to-foreign-actors,USA,37.09,-95.71,FAKE_NEWS; TAX_FNCACT_POLITICIAN; TAX_FNCACT_JOURNALIST; ELECTION_FRAUD; CRISISLEX_T10_URGENCY,5,5,1,-2.8,2.61,3.89,6.5,6.66,2.69,WOUND;41;1;United States;37.09;-95.71,Negative
GDELT-SYNTHETIC-20231230-00400,2023-12-30,2023,12,December,Q4,2023-12,The Guardian,https://www.theguardian.com/news/2023/12/30/misleading-health-stories-spread-across-platforms,Indonesia,-0.78,113.92,ECON_BANKRUPTCY; SOC_POINTSOFINTEREST; CLIMATE_DENIAL; WB_HEALTH,4,4,1,-0.82,1.97,1.38,3.35,7.51,1.76,CRISISLEX_C07;7;1;Indonesia;-0.78;113.92,Neutral
GDELT-SYNTHETIC-20231231-00377,2023-12-31,2023,12,December,Q4,2023-12,Reuters,https://www.reuters.com/news/2023/12/31/fact-check-claims-about-economic-go-viral-on-social-media,Pakistan,30.37,69.34,WB_HEALTH; CRISISLEX_T10_URGENCY; CYBER_ATTACK; PROPAGANDA,4,4,1,-1.09,3.62,1.47,5.09,6.22,2.47,WOUND;32;1;Pakistan;30.37;69.34,Negative
GDELT-SYNTHETIC-20231231-00250,2023-12-31,2023,12,December,Q4,2023-12,France 24,https://www.france24.com/news/2023/12/31/fact-check-claims-about-covid-go-viral-on-social-media,Kenya,-0.02,37.9,DISINFORMATION; WB_MEDIA; CYBER_ATTACK; TAX_FNCACT_POLITICIAN,4,4,1,-6.56,2.03,7.18,9.21,8.7,0.94,CRISISLEX_C07;43;1;Kenya;-0.02;37.9,Negative
GDELT-SYNTHETIC-20240101-00395,2024-01-01,2024,1,January,Q1,2024-01,Deutsche Welle,https://www.dw.com/news/2024/01/01/journalists-targeted-amid-covid-misinformation-wave,Ethiopia,9.14,40.48,CLIMATE_DENIAL; CRISISLEX_T10_URGENCY; WB_HEALTH,3,3,1,-2.02,0.94,3.35,4.29,8.58,2.48,KILL;44;1;Ethiopia;9.14;40.48,Negative
GDELT-SYNTHETIC-20240101-00253,2024-01-01,2024,1,January,Q1,2024-01,BBC News,https://www.bbc.com/news/2024/01/01/social-media-flags-vaccine-posts-as-misinformation,Ethiopia,9.14,40.48,CRISISLEX_T10_URGENCY; TAX_FNCACT_JOURNALIST; DISINFORMATION; PROPAGANDA; VACCINE_MISINFORMATION,5,5,1,-2.1,2.08,3.37,5.45,5.24,2.67,CRISISLEX_C07;49;1;Ethiopia;9.14;40.48,Negative
